baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_id
2210.42554030709	0.21751301867308	0.169711338067133	0.0470397457721748	0.196053525837333	LOC_00000072
1280.38368956275	0.00968768098354544	0.115383588303148	0.91147729381241	0.960641162276014	LOC_00000073
830.9316153397	-0.0515943954753867	0.091478827656379	0.498793695445563	0.722255242591266	LOC_00000074
1355.75869500276	0.164312742905122	0.110524495310728	0.0610591207268621	0.227118677627273	LOC_00000075
2294.45851409175	0.0672569530716849	0.0879783239998681	0.369303534905468	0.616572971641088	LOC_00000077
21679.6653609073	0.0390945603941555	0.0895944038004555	0.603803979251609	0.794927690553815	LOC_00000079
55.6632822405995	-0.126053298252085	0.191494178286262	0.139630262233622	0.367881253093311	LOC_00000081
1330.15645127993	-0.0612421877818608	0.0917223279527405	0.422912850383232	0.66140747110439	LOC_00000082
281.935036653983	-0.316329339739232	0.142910472137241	0.00417863524526632	0.0434394661588272	LOC_00000084
35.2076001128564	-0.0865489850052245	0.167740252056863	0.261904690151373	0.515525242274659	LOC_00000087
6779.56908371021	0.0939842775277883	0.082826098620009	0.17528022587178	0.418957363835349	LOC_00000094
67.7758206411378	-0.0693062016076529	0.160503727606943	0.344604995805726	0.596020951124689	LOC_00000095
6271.55238439162	0.0498987509186603	0.0982671646862457	0.534482937115199	0.747781473032495	LOC_00000097
511.946342607528	-0.14025049663223	0.143672067231526	0.140640865847354	0.369400937465394	LOC_00000098
8646.74360802267	-0.0201522416110794	0.111889988334144	0.806011083243004	0.905859995169729	LOC_00000099
141.646605232911	0.108930039199633	0.147507709343512	0.231859942870065	0.483902753660929	LOC_00000100
2848.94419595824	-0.038036506338533	0.164871071477349	0.400273793185962	0.642807290926366	LOC_00000101
1160.86619861229	0.180514092745732	0.124341234773721	0.0548247495687656	0.213394045234678	LOC_00000102
1045.99171611261	0.150038647497974	0.106407196048866	0.0787702307105786	0.264839024297777	LOC_00000103
3645.78691325687	0.130640068552457	0.0963742353297324	0.104872529011115	0.31180675419471	LOC_00000104
285.73616007103	0.0125545467308796	0.116989749660156	0.879304310774896	0.94381570549033	LOC_00000105
3111.29853456956	-0.000813280560146698	0.106563735300616	0.991363086207118	0.996137178922901	LOC_00000106
