gene_id	module
LOC_00003191	purple
LOC_00003192	turquoise
LOC_00003195	yellow
LOC_00003196	yellow
LOC_00003197	green
LOC_00003198	pink
LOC_00003199	turquoise
LOC_00003200	green
LOC_00003201	red
LOC_00003202	turquoise
LOC_00003203	yellow
LOC_00003204	turquoise
LOC_00003205	lightcyan
LOC_00003206	lightcyan
LOC_00003207	red
LOC_00003208	red
LOC_00003209	green
LOC_00003210	turquoise
LOC_00003212	turquoise
LOC_00003213	red
LOC_00003214	green
LOC_00003215	red
LOC_00003217	green
LOC_00003218	turquoise
LOC_00003219	yellow
LOC_00003222	yellow
LOC_00003224	yellow
LOC_00003225	turquoise
LOC_00003226	brown
LOC_00003227	grey60
LOC_00003228	red
LOC_00003232	pink
LOC_00003233	red
LOC_00003238	pink
LOC_00003240	pink
LOC_00003241	turquoise
LOC_00003242	turquoise
LOC_00003243	turquoise
LOC_00003244	turquoise
LOC_00003245	turquoise
LOC_00003246	turquoise
LOC_00003247	green
LOC_00003248	brown
LOC_00003251	green
LOC_00003253	pink
LOC_00003254	black
LOC_00003258	turquoise
LOC_00003259	red
LOC_00003260	green
LOC_00003261	grey
LOC_00003266	red
LOC_00003267	tan
LOC_00003268	blue
LOC_00003269	purple
LOC_00003270	red
LOC_00003272	magenta
LOC_00003273	turquoise
LOC_00003274	green
LOC_00003275	green
LOC_00003276	green
LOC_00003277	turquoise
LOC_00003278	greenyellow
LOC_00003279	green
LOC_00003280	red
LOC_00003281	green
LOC_00003282	tan
LOC_00003283	turquoise
LOC_00003285	red
LOC_00003286	turquoise
LOC_00003287	grey
LOC_00003294	red
LOC_00003295	green
LOC_00003296	green
LOC_00003298	pink
LOC_00003299	red
LOC_00003300	pink
LOC_00003301	black
LOC_00003303	turquoise
LOC_00003304	tan
LOC_00003306	turquoise
LOC_00003310	black
LOC_00003313	turquoise
LOC_00003314	grey
LOC_00003315	turquoise
LOC_00003316	turquoise
LOC_00003317	yellow
LOC_00003318	yellow
LOC_00003319	turquoise
LOC_00003320	turquoise
LOC_00003322	magenta
LOC_00003323	yellow
LOC_00003324	turquoise
LOC_00003325	turquoise
LOC_00003326	turquoise
LOC_00003327	black
LOC_00003329	yellow
LOC_00003330	yellow
LOC_00003332	black
LOC_00003333	brown
LOC_00003334	grey
LOC_00003335	blue
LOC_00003336	blue
LOC_00003337	brown
LOC_00003338	brown
LOC_00003339	brown
LOC_00003340	brown
LOC_00003341	yellow
LOC_00003342	yellow
LOC_00003343	yellow
LOC_00003344	yellow
LOC_00003345	brown
LOC_00003346	turquoise
LOC_00003348	blue
LOC_00003349	brown
LOC_00003350	blue
LOC_00003351	black
LOC_00003352	blue
LOC_00003353	yellow
LOC_00003355	salmon
LOC_00003356	black
LOC_00003357	yellow
LOC_00003359	yellow
LOC_00003360	yellow
LOC_00003361	turquoise
LOC_00003363	greenyellow
LOC_00003365	green
LOC_00003366	turquoise
LOC_00003367	black
LOC_00003368	greenyellow
LOC_00003373	turquoise
LOC_00003374	turquoise
LOC_00003377	grey
LOC_00003378	yellow
LOC_00003379	brown
LOC_00003380	brown
LOC_00003381	blue
LOC_00003387	black
LOC_00003390	cyan
LOC_00003391	turquoise
LOC_00003393	turquoise
LOC_00003396	yellow
LOC_00003397	grey
LOC_00003398	grey
LOC_00003399	turquoise
LOC_00003401	turquoise
LOC_00003402	turquoise
LOC_00003403	blue
LOC_00003405	turquoise
LOC_00003406	turquoise
LOC_00003408	blue
LOC_00003410	green
LOC_00003412	black
LOC_00003413	blue
LOC_00003414	green
LOC_00003415	pink
LOC_00003416	salmon
LOC_00003417	magenta
LOC_00003419	black
LOC_00003420	yellow
LOC_00003421	brown
LOC_00003422	yellow
LOC_00003423	black
LOC_00003427	brown
LOC_00003428	turquoise
LOC_00003429	turquoise
LOC_00003434	grey60
LOC_00003437	green
LOC_00003438	black
LOC_00003439	yellow
LOC_00003440	yellow
LOC_00003441	pink
LOC_00003443	grey
LOC_00003444	black
LOC_00003445	brown
LOC_00003446	brown
LOC_00003448	red
LOC_00003451	blue
LOC_00003452	brown
LOC_00003453	green
LOC_00003456	turquoise
LOC_00003457	turquoise
LOC_00003459	black
LOC_00003463	turquoise
LOC_00003465	turquoise
LOC_00003467	green
LOC_00003470	yellow
LOC_00003473	blue
LOC_00003474	turquoise
LOC_00003476	brown
LOC_00003478	turquoise
LOC_00003479	pink
LOC_00003481	brown
LOC_00003483	turquoise
LOC_00003485	turquoise
LOC_00003486	brown
LOC_00003488	turquoise
LOC_00003490	turquoise
LOC_00003491	yellow
LOC_00003492	yellow
LOC_00003493	turquoise
LOC_00003494	brown
LOC_00003495	turquoise
LOC_00003497	magenta
LOC_00003498	turquoise
LOC_00003499	lightcyan
LOC_00003503	brown
LOC_00003504	blue
LOC_00003506	turquoise
LOC_00003507	turquoise
LOC_00003511	yellow
LOC_00003513	turquoise
LOC_00003515	turquoise
LOC_00003516	turquoise
LOC_00003517	red
LOC_00003518	brown
LOC_00003521	green
LOC_00003523	brown
LOC_00003526	yellow
LOC_00003527	yellow
LOC_00003528	yellow
LOC_00003529	brown
LOC_00003530	brown
LOC_00003531	yellow
LOC_00003532	blue
LOC_00003533	brown
LOC_00003534	brown
LOC_00003535	pink
LOC_00003536	black
LOC_00003537	magenta
LOC_00003538	black
LOC_00003539	yellow
LOC_00003540	brown
LOC_00003541	blue
LOC_00003542	brown
LOC_00003543	brown
LOC_00003544	blue
LOC_00003545	blue
LOC_00003546	green
LOC_00003548	turquoise
LOC_00003550	grey
LOC_00003553	turquoise
LOC_00003555	yellow
LOC_00003557	tan
LOC_00003559	red
LOC_00003566	brown
LOC_00003567	black
LOC_00003570	turquoise
LOC_00003571	red
LOC_00003573	blue
LOC_00003574	yellow
LOC_00003576	yellow
LOC_00003584	green
LOC_00003585	red
LOC_00003587	green
LOC_00003588	turquoise
LOC_00003589	black
LOC_00003590	blue
LOC_00003591	blue
LOC_00003592	black
LOC_00003593	brown
LOC_00003594	blue
LOC_00003597	grey
LOC_00003598	green
LOC_00003599	pink
LOC_00003600	pink
LOC_00003601	turquoise
LOC_00003602	black
LOC_00003603	green
LOC_00003605	black
LOC_00003606	brown
LOC_00003607	turquoise
LOC_00003608	turquoise
LOC_00003609	turquoise
LOC_00003610	pink
LOC_00003611	turquoise
LOC_00003612	turquoise
LOC_00003613	blue
LOC_00003614	brown
LOC_00003615	yellow
LOC_00003616	grey60
LOC_00003617	blue
LOC_00003618	magenta
LOC_00003619	green
LOC_00003622	cyan
LOC_00003623	yellow
LOC_00003624	purple
LOC_00003625	yellow
LOC_00003627	blue
LOC_00003628	yellow
LOC_00003631	yellow
LOC_00003633	blue
LOC_00003635	turquoise
LOC_00003636	black
LOC_00003637	brown
LOC_00003638	turquoise
LOC_00003641	black
LOC_00003642	turquoise
LOC_00003645	turquoise
LOC_00003649	turquoise
LOC_00003650	turquoise
LOC_00003652	turquoise
LOC_00003653	turquoise
LOC_00003654	blue
LOC_00003656	black
LOC_00003657	turquoise
LOC_00003659	turquoise
LOC_00003661	turquoise
LOC_00003662	turquoise
LOC_00003663	green
LOC_00003664	turquoise
LOC_00003665	blue
LOC_00003666	brown
LOC_00003667	pink
LOC_00003668	blue
LOC_00003669	brown
LOC_00003670	red
LOC_00003671	red
LOC_00003672	turquoise
LOC_00003673	blue
LOC_00003675	turquoise
LOC_00003676	blue
LOC_00003677	yellow
LOC_00003678	grey
LOC_00003679	turquoise
LOC_00003680	turquoise
LOC_00003682	turquoise
LOC_00003684	brown
LOC_00003685	turquoise
LOC_00003687	red
LOC_00003688	green
LOC_00003691	blue
LOC_00003692	yellow
LOC_00003693	green
LOC_00003694	blue
LOC_00003698	turquoise
LOC_00003699	brown
LOC_00003701	brown
LOC_00003702	yellow
LOC_00003703	yellow
LOC_00003704	green
LOC_00003706	cyan
LOC_00003714	purple
LOC_00003717	green
LOC_00003720	grey
LOC_00003721	turquoise
LOC_00003722	grey
LOC_00003723	purple
LOC_00003724	turquoise
LOC_00003725	black
LOC_00003727	turquoise
LOC_00003728	turquoise
LOC_00003729	turquoise
LOC_00003730	brown
LOC_00003731	turquoise
LOC_00003732	yellow
LOC_00003736	turquoise
LOC_00003737	red
LOC_00003738	black
LOC_00003739	black
LOC_00003741	green
LOC_00003742	brown
LOC_00003743	turquoise
LOC_00003744	turquoise
LOC_00003745	turquoise
LOC_00003748	turquoise
LOC_00003749	turquoise
LOC_00003750	turquoise
LOC_00003751	turquoise
LOC_00003753	lightcyan
LOC_00003754	blue
LOC_00003755	blue
LOC_00003756	grey
LOC_00003757	turquoise
LOC_00003758	pink
LOC_00003761	turquoise
LOC_00003762	red
LOC_00003763	red
LOC_00003764	turquoise
LOC_00003765	tan
LOC_00003767	blue
LOC_00003768	turquoise
LOC_00003769	turquoise
LOC_00003770	black
LOC_00003771	black
LOC_00003773	black
LOC_00003774	turquoise
LOC_00003775	brown
LOC_00003776	turquoise
LOC_00003777	blue
LOC_00003778	yellow
LOC_00003779	yellow
LOC_00003780	turquoise
LOC_00003781	turquoise
LOC_00003782	red
LOC_00003783	blue
LOC_00003784	pink
LOC_00003785	greenyellow
LOC_00003786	turquoise
LOC_00003787	black
LOC_00003788	pink
LOC_00003789	brown
LOC_00003790	turquoise
LOC_00003791	black
LOC_00003792	yellow
LOC_00003793	blue
LOC_00003794	pink
LOC_00003795	brown
LOC_00003796	brown
LOC_00003798	yellow
LOC_00003799	brown
LOC_00003800	brown
LOC_00003801	brown
LOC_00003802	black
LOC_00003803	turquoise
LOC_00003805	turquoise
LOC_00003806	turquoise
LOC_00003807	blue
LOC_00003808	black
LOC_00003810	blue
LOC_00003812	turquoise
LOC_00003813	turquoise
LOC_00003816	grey60
LOC_00003817	brown
LOC_00003819	brown
LOC_00003820	turquoise
LOC_00003821	blue
LOC_00003822	grey60
LOC_00003823	yellow
LOC_00003824	turquoise
LOC_00003825	turquoise
LOC_00003828	tan
LOC_00003831	red
LOC_00003832	grey
LOC_00003834	turquoise
LOC_00003835	tan
LOC_00003836	turquoise
LOC_00003837	green
LOC_00003839	turquoise
LOC_00003840	brown
LOC_00003841	turquoise
LOC_00003843	grey
LOC_00003844	turquoise
LOC_00003847	red
LOC_00003848	turquoise
LOC_00003849	turquoise
LOC_00003852	blue
LOC_00003853	grey
LOC_00003854	blue
LOC_00003855	pink
LOC_00003856	brown
LOC_00003858	yellow
LOC_00003859	grey
LOC_00003860	grey
LOC_00003861	blue
LOC_00003862	blue
LOC_00003863	turquoise
LOC_00003864	midnightblue
LOC_00003865	grey
LOC_00003866	yellow
LOC_00003868	yellow
LOC_00003869	greenyellow
LOC_00003871	yellow
LOC_00003873	pink
LOC_00003874	turquoise
LOC_00003875	grey
LOC_00003876	yellow
LOC_00003877	blue
LOC_00003879	turquoise
LOC_00003880	pink
LOC_00003881	black
LOC_00003882	turquoise
LOC_00003883	turquoise
LOC_00003884	lightgreen
LOC_00003886	yellow
LOC_00003887	blue
LOC_00003889	turquoise
LOC_00003890	turquoise
LOC_00003891	black
LOC_00003894	black
LOC_00003896	brown
LOC_00003897	turquoise
LOC_00003898	red
LOC_00003900	grey
LOC_00003902	blue
LOC_00003905	yellow
LOC_00003908	red
LOC_00003910	turquoise
LOC_00003911	turquoise
LOC_00003912	purple
LOC_00003913	yellow
LOC_00003914	blue
LOC_00003915	brown
LOC_00003916	turquoise
LOC_00003917	brown
LOC_00003918	turquoise
LOC_00003919	turquoise
LOC_00003921	turquoise
LOC_00003924	yellow
LOC_00003926	red
LOC_00003928	brown
LOC_00003929	red
LOC_00003930	turquoise
LOC_00003931	green
LOC_00003933	red
LOC_00003935	red
LOC_00003938	pink
LOC_00003939	grey
LOC_00003940	turquoise
LOC_00003941	blue
LOC_00003942	pink
LOC_00003943	turquoise
LOC_00003946	salmon
LOC_00003947	turquoise
LOC_00003948	turquoise
LOC_00003949	green
LOC_00003950	black
LOC_00003951	turquoise
LOC_00003952	yellow
LOC_00003953	red
LOC_00003955	blue
LOC_00003956	turquoise
LOC_00003957	turquoise
LOC_00003958	brown
LOC_00003961	turquoise
LOC_00003962	brown
LOC_00003965	turquoise
LOC_00003966	turquoise
LOC_00003968	yellow
LOC_00003970	turquoise
LOC_00003972	turquoise
LOC_00003974	black
LOC_00003975	black
LOC_00003976	blue
LOC_00003977	green
LOC_00003978	black
LOC_00003979	blue
LOC_00003980	magenta
LOC_00003981	blue
LOC_00003982	blue
LOC_00003983	blue
LOC_00003984	blue
LOC_00003985	blue
LOC_00003987	blue
LOC_00003988	blue
LOC_00003989	blue
LOC_00003990	blue
LOC_00003991	blue
LOC_00003992	blue
LOC_00003993	brown
LOC_00003995	turquoise
LOC_00003997	grey
LOC_00003999	turquoise
LOC_00004001	brown
LOC_00004002	black
LOC_00004003	turquoise
LOC_00004004	lightcyan
LOC_00004005	greenyellow
LOC_00004006	greenyellow
LOC_00004008	yellow
LOC_00004009	yellow
LOC_00004010	turquoise
LOC_00004012	turquoise
LOC_00004013	blue
LOC_00004014	red
LOC_00004015	turquoise
LOC_00004016	brown
LOC_00004017	blue
LOC_00004018	grey
LOC_00004020	turquoise
LOC_00004021	turquoise
LOC_00004022	black
LOC_00004023	grey
LOC_00004024	pink
LOC_00004025	turquoise
LOC_00004026	tan
LOC_00004027	brown
LOC_00004028	blue
LOC_00004029	pink
LOC_00004030	brown
LOC_00004031	turquoise
LOC_00004032	purple
LOC_00004035	blue
LOC_00004036	blue
LOC_00004037	blue
LOC_00004038	blue
LOC_00004039	blue
LOC_00004040	pink
LOC_00004041	green
LOC_00004044	brown
LOC_00004046	red
LOC_00004047	grey
LOC_00004051	green
LOC_00004052	yellow
LOC_00004053	greenyellow
LOC_00004054	brown
LOC_00004055	yellow
LOC_00004056	blue
LOC_00004057	brown
LOC_00004058	salmon
LOC_00004060	purple
LOC_00004062	tan
LOC_00004064	grey
LOC_00004065	turquoise
LOC_00004067	turquoise
LOC_00004068	turquoise
LOC_00004072	brown
LOC_00004073	cyan
LOC_00004074	yellow
LOC_00004075	brown
LOC_00004076	grey
LOC_00004077	brown
LOC_00004078	yellow
LOC_00004079	turquoise
LOC_00004080	turquoise
LOC_00004081	turquoise
LOC_00004082	yellow
LOC_00004083	brown
LOC_00004084	yellow
LOC_00004085	brown
LOC_00004086	yellow
LOC_00004087	grey
LOC_00004088	blue
LOC_00004090	blue
LOC_00004091	blue
LOC_00004092	yellow
LOC_00004098	green
LOC_00004099	blue
LOC_00004100	blue
LOC_00004101	grey
LOC_00004102	turquoise
LOC_00004103	turquoise
LOC_00004104	turquoise
LOC_00004105	turquoise
LOC_00004106	turquoise
LOC_00004107	turquoise
LOC_00004108	turquoise
LOC_00004109	turquoise
LOC_00004110	turquoise
LOC_00004111	turquoise
LOC_00004112	turquoise
LOC_00004113	turquoise
LOC_00004114	turquoise
LOC_00004115	turquoise
LOC_00004116	green
LOC_00004117	pink
LOC_00004119	grey
LOC_00004121	green
LOC_00004123	magenta
LOC_00004124	turquoise
LOC_00004129	pink
LOC_00004130	blue
LOC_00004132	red
LOC_00004134	turquoise
LOC_00004135	black
LOC_00004141	turquoise
LOC_00004144	pink
LOC_00004145	tan
LOC_00004147	grey
LOC_00004149	blue
LOC_00004150	pink
LOC_00004152	turquoise
LOC_00004153	blue
LOC_00004154	black
LOC_00004155	turquoise
LOC_00004157	turquoise
LOC_00004159	turquoise
LOC_00004161	green
LOC_00004163	turquoise
LOC_00004164	brown
LOC_00004165	green
LOC_00004166	turquoise
LOC_00004168	grey
LOC_00004169	yellow
LOC_00004170	blue
LOC_00004171	turquoise
LOC_00004174	turquoise
LOC_00004175	lightcyan
LOC_00004176	blue
LOC_00004179	brown
LOC_00004180	pink
LOC_00004184	turquoise
LOC_00004185	turquoise
LOC_00004187	midnightblue
LOC_00004189	green
LOC_00004190	yellow
LOC_00004191	blue
LOC_00004193	turquoise
LOC_00004196	black
LOC_00004198	blue
LOC_00004200	blue
LOC_00004203	purple
LOC_00004206	brown
LOC_00004208	grey
LOC_00004212	turquoise
LOC_00004214	turquoise
LOC_00004215	black
LOC_00004217	yellow
LOC_00004218	turquoise
LOC_00004219	cyan
LOC_00004220	brown
LOC_00004221	red
LOC_00004223	turquoise
LOC_00004224	turquoise
LOC_00004225	turquoise
LOC_00004227	red
LOC_00004229	brown
LOC_00004230	green
LOC_00004231	turquoise
LOC_00004232	yellow
LOC_00004235	turquoise
LOC_00004236	turquoise
LOC_00004237	turquoise
LOC_00004239	purple
LOC_00004242	purple
LOC_00004243	brown
LOC_00004244	turquoise
LOC_00004245	turquoise
LOC_00004247	salmon
LOC_00004248	lightcyan
LOC_00004249	turquoise
LOC_00004250	purple
LOC_00004252	yellow
LOC_00004253	tan
LOC_00004254	green
LOC_00004255	turquoise
LOC_00004256	turquoise
LOC_00004257	lightcyan
LOC_00004259	turquoise
LOC_00004260	brown
LOC_00004262	lightgreen
LOC_00004263	brown
LOC_00004264	blue
LOC_00004270	turquoise
LOC_00004271	green
LOC_00004272	green
LOC_00004273	turquoise
LOC_00004274	tan
LOC_00004275	turquoise
LOC_00004276	green
LOC_00004277	magenta
LOC_00004278	turquoise
LOC_00004281	purple
LOC_00004282	blue
LOC_00004283	blue
LOC_00004284	blue
LOC_00004285	brown
LOC_00004286	black
LOC_00004287	brown
LOC_00004289	turquoise
LOC_00004290	red
LOC_00004292	turquoise
LOC_00004293	brown
LOC_00004296	grey
LOC_00004297	yellow
LOC_00004298	turquoise
LOC_00004299	yellow
LOC_00004300	pink
LOC_00004301	salmon
LOC_00004302	grey
LOC_00004303	brown
LOC_00004304	brown
LOC_00004305	pink
LOC_00004306	yellow
LOC_00004307	yellow
LOC_00004308	turquoise
LOC_00004309	green
LOC_00004310	green
LOC_00004311	green
LOC_00004316	brown
LOC_00004317	brown
LOC_00004319	turquoise
LOC_00004320	turquoise
LOC_00004322	turquoise
LOC_00004323	turquoise
LOC_00004324	blue
LOC_00004325	brown
LOC_00004326	turquoise
LOC_00004328	brown
LOC_00004329	brown
LOC_00004330	brown
LOC_00004331	turquoise
LOC_00004336	turquoise
LOC_00004337	blue
LOC_00004338	blue
LOC_00004339	red
LOC_00004340	turquoise
LOC_00004341	turquoise
LOC_00004345	purple
LOC_00004346	turquoise
LOC_00004347	brown
LOC_00004348	turquoise
LOC_00004349	red
LOC_00004351	blue
LOC_00004352	turquoise
LOC_00004354	brown
LOC_00004355	brown
LOC_00004357	turquoise
LOC_00004358	brown
LOC_00004359	turquoise
LOC_00004360	red
LOC_00004361	blue
LOC_00004362	blue
LOC_00004363	blue
LOC_00004365	black
LOC_00004366	brown
LOC_00004367	brown
LOC_00004368	turquoise
LOC_00004369	blue
LOC_00004371	purple
LOC_00004372	blue
LOC_00004373	red
LOC_00004374	turquoise
LOC_00004375	blue
LOC_00004380	yellow
LOC_00004381	magenta
LOC_00004382	brown
LOC_00004384	turquoise
LOC_00004386	turquoise
LOC_00004389	black
LOC_00004390	green
LOC_00004392	brown
LOC_00004393	brown
LOC_00004394	black
LOC_00004395	pink
LOC_00004397	blue
LOC_00004398	magenta
LOC_00004400	brown
LOC_00004401	pink
LOC_00004402	yellow
LOC_00004405	grey
LOC_00004406	black
LOC_00004408	blue
LOC_00004409	turquoise
LOC_00004413	green
LOC_00004414	red
LOC_00004415	blue
LOC_00004417	purple
LOC_00004418	purple
LOC_00004419	red
LOC_00004420	pink
LOC_00004421	pink
LOC_00004422	pink
LOC_00004423	pink
LOC_00004424	blue
LOC_00004425	brown
LOC_00004426	brown
LOC_00004427	brown
LOC_00004428	green
LOC_00004429	blue
LOC_00004430	blue
LOC_00004432	turquoise
LOC_00004433	blue
LOC_00004434	blue
LOC_00004435	blue
LOC_00004436	blue
LOC_00004437	turquoise
LOC_00004438	black
LOC_00004439	turquoise
LOC_00004440	grey
LOC_00004442	blue
LOC_00004443	blue
LOC_00004444	yellow
LOC_00004445	blue
LOC_00004446	blue
LOC_00004447	turquoise
LOC_00004448	brown
LOC_00004449	turquoise
LOC_00004450	red
LOC_00004451	brown
LOC_00004452	brown
LOC_00004453	brown
LOC_00004454	green
LOC_00004455	black
LOC_00004459	brown
LOC_00004460	blue
LOC_00004461	blue
LOC_00004464	turquoise
LOC_00004465	turquoise
LOC_00004467	turquoise
LOC_00004468	black
LOC_00004469	black
LOC_00004471	turquoise
LOC_00004474	grey
LOC_00004475	brown
LOC_00004476	brown
LOC_00004477	turquoise
LOC_00004479	brown
LOC_00004480	pink
LOC_00004481	brown
LOC_00004483	green
LOC_00004484	brown
LOC_00004485	green
LOC_00004487	turquoise
LOC_00004488	turquoise
LOC_00004490	pink
LOC_00004491	yellow
LOC_00004492	pink
LOC_00004495	red
LOC_00004496	red
LOC_00004497	brown
LOC_00004498	blue
LOC_00004499	brown
LOC_00004502	turquoise
LOC_00004505	tan
LOC_00004507	brown
LOC_00004508	turquoise
LOC_00004510	brown
LOC_00004512	blue
LOC_00004514	salmon
LOC_00004516	pink
LOC_00004517	yellow
LOC_00004518	turquoise
LOC_00004521	brown
LOC_00004522	tan
LOC_00004523	yellow
LOC_00004524	green
LOC_00004525	yellow
LOC_00004526	turquoise
LOC_00004527	turquoise
LOC_00004528	turquoise
LOC_00004532	blue
LOC_00004533	turquoise
LOC_00004534	turquoise
LOC_00004535	turquoise
LOC_00004536	red
LOC_00004537	grey
LOC_00004539	turquoise
LOC_00004542	brown
LOC_00004543	red
LOC_00004544	brown
LOC_00004545	turquoise
LOC_00004546	blue
LOC_00004547	blue
LOC_00004548	blue
LOC_00004549	blue
LOC_00004550	blue
LOC_00004551	grey
LOC_00004552	grey
LOC_00004555	blue
LOC_00004556	brown
LOC_00004557	turquoise
LOC_00004560	yellow
LOC_00004561	green
LOC_00004565	black
LOC_00004566	yellow
LOC_00004567	brown
LOC_00004568	grey
LOC_00004573	green
LOC_00004575	brown
LOC_00004576	blue
LOC_00004578	grey
LOC_00004579	brown
LOC_00004580	brown
LOC_00004581	turquoise
LOC_00004584	yellow
LOC_00004588	black
LOC_00004589	pink
LOC_00004590	turquoise
LOC_00004591	turquoise
LOC_00004592	green
LOC_00004593	red
LOC_00004597	turquoise
LOC_00004598	yellow
LOC_00004599	yellow
LOC_00004601	blue
LOC_00004602	blue
LOC_00004604	green
LOC_00004605	brown
LOC_00004606	blue
LOC_00004608	black
LOC_00004609	brown
LOC_00004610	grey
LOC_00004611	turquoise
LOC_00004612	grey
LOC_00004613	brown
LOC_00004615	yellow
LOC_00004617	turquoise
LOC_00004618	turquoise
LOC_00004619	turquoise
LOC_00004620	turquoise
LOC_00004621	pink
LOC_00004622	black
LOC_00004623	black
LOC_00004624	black
LOC_00004625	yellow
LOC_00004626	blue
LOC_00004627	blue
LOC_00004628	green
LOC_00004629	purple
LOC_00004630	turquoise
LOC_00004631	brown
LOC_00004633	brown
LOC_00004634	red
LOC_00004635	turquoise
LOC_00004636	green
LOC_00004637	brown
LOC_00004638	blue
LOC_00004639	yellow
LOC_00004640	turquoise
LOC_00004641	turquoise
LOC_00004644	purple
LOC_00004646	turquoise
LOC_00004647	greenyellow
LOC_00004648	red
LOC_00004649	yellow
LOC_00004650	brown
LOC_00004651	salmon
LOC_00004657	turquoise
LOC_00004658	grey
LOC_00004659	turquoise
LOC_00004660	blue
LOC_00004661	brown
LOC_00004662	yellow
LOC_00004663	green
LOC_00004664	blue
LOC_00004667	blue
LOC_00004668	green
LOC_00004670	brown
LOC_00004672	yellow
LOC_00004673	yellow
LOC_00004675	turquoise
LOC_00004676	blue
LOC_00004677	brown
LOC_00004678	turquoise
LOC_00004679	turquoise
LOC_00004680	turquoise
LOC_00004681	turquoise
LOC_00004683	grey
LOC_00004684	yellow
LOC_00004685	grey
LOC_00004686	turquoise
LOC_00004687	blue
LOC_00004688	brown
LOC_00004689	yellow
LOC_00004690	brown
LOC_00004691	yellow
LOC_00004692	pink
LOC_00004693	blue
LOC_00004697	yellow
LOC_00004699	turquoise
