decile	bin	mean_beta	mean_beta_a	n
D01	-2340	3.08333730614848	3.245100287823	304
D01	-2430	5.23906341336266	5.79520605342453	262
D01	-2840	5.0177616184039	4.85170860156463	289
D01	-3120	5.41866831873769	5.55700346829377	295
D01	-3310	5.87394969297643	5.65645284444521	295
D01	-3400	5.52605431011498	5.15076108538043	286
D01	-3450	5.70998587905871	5.63413611897029	272
D01	-3540	5.66326331203105	5.87062635150538	263
D01	-3970	7.48388574827679	7.73292534234808	323
D01	-3990	6.92323198950529	6.9748190524408	255
D01	-4450	6.02944163100753	6.17096054736358	260
D01	-4610	7.24134064939813	7.35343030860548	244
D01	-4900	10.1451849741723	9.97780694533271	275
D01	1710	5.54870908959409	5.68021285078839	304
D01	1030	4.29406197607192	4.05351707316042	318
D01	720	5.3396482536824	5.64027918546873	357
D01	680	5.15518848297682	4.88493502453246	310
D01	450	1.64732697708372	1.63590616472956	350
D01	400	2.96827054835421	3.14766230631279	306
D01	50	2.56599857421511	2.73848764723347	426
D01	-200	2.58536161791863	2.86151787389802	346
D01	-420	1.68084991300513	1.66114371350556	347
D01	-990	2.36628576300144	2.26835130752224	303
D01	-1040	3.2529261916357	3.3395274439976	312
D01	-1090	1.27008847556389	1.36745984227761	260
D01	-1100	4.34631737316846	4.31912979138475	315
D01	-1310	4.08489784755959	3.90703954496742	307
D01	-1320	5.64216941478188	5.56966017916272	292
D01	-1380	3.71848474247967	3.89474994873759	316
D01	-1440	4.16082755637506	3.88948027225177	301
D01	-1460	2.32977301789468	2.34285475159499	303
D01	-1560	3.26985296947916	3.452475203649	290
D01	-1570	4.65753955232684	4.3903238724554	325
D01	-1890	3.26802067160353	3.30566770166511	293
D01	-2030	3.54546398721689	3.48343609816613	308
D01	-2110	3.97826053432228	4.01291743765608	293
D01	-2160	5.77317092556658	5.45669111077122	303
D01	-2180	4.93426018235715	4.07878861886921	317
D01	-2710	4.18219579098291	4.31219265695893	285
D01	-2730	3.04409190976366	3.10101565100418	315
D01	-2860	6.29691509620765	6.57993178118146	300
D01	-3170	5.08801086216165	4.95253638858648	276
D01	-3260	5.51910987190601	5.56351745028208	300
D01	-3420	6.29049507247662	5.98619309406052	284
D01	-3550	4.6778561243069	4.86137154651212	293
D01	-3660	6.3953685240014	6.41621606077356	287
D01	-4280	8.89026109257299	8.76915738972763	249
D09	-3670	12.8586125614666	12.86819503662	398
D09	-3290	10.3296971627812	10.1724519103045	387
D09	-3240	11.0269104630408	11.0623955461544	363
D09	-3220	12.1835526504276	11.9399432430271	390
D09	-3150	12.1554503246794	11.9605397691657	375
D09	-3090	9.64493175402833	9.39098079600965	359
D09	-1950	9.29924824751989	9.47052150995366	393
D09	-1940	8.86953908675657	9.08487845955469	404
D09	-1260	9.07284879062805	8.95248169715116	412
D09	-980	5.44164029932128	5.4611298196629	402
D09	-760	4.78389737092197	4.3959046380811	439
D09	-510	3.52493370898272	3.43769123420707	461
D09	500	6.58429877740514	6.73914616568484	413
D09	760	35.3576381271017	34.8678369703614	361
D09	1000	50.9652850892923	51.7392689049597	369
D09	1310	55.3352679013239	55.4667906793549	342
D09	1780	59.7676130724188	59.9779226176362	374
D09	1880	59.2664525527669	58.8672554580299	338
D09	1910	60.708485833085	61.5196266338974	319
D09	1940	59.6965677831343	60.1260360366303	350
D02	2000	20.590715386831	20.2238113375368	30
D02	1450	18.7422563500769	18.7588562697699	242
D02	1410	10.3657223611033	10.3032829405828	266
D02	1400	10.8572362950773	10.7889502024333	268
D02	1390	14.1053556316564	14.006871402361	264
D02	1210	12.1094686827518	12.3333835672616	255
D02	1170	15.8912765205828	15.8717950595701	278
D02	1140	11.6946216434597	11.6638062737049	249
D02	900	11.723444424566	11.5531878481358	253
D02	820	12.9005626889992	12.6159969280952	265
D02	710	13.009586452259	13.216519310731	292
D02	700	11.4052501125231	11.6518249629062	268
D02	690	9.06834946116701	9.24771906005696	251
D02	680	11.5163468721478	11.8872863592892	273
D02	640	13.1116247458251	12.7132839321904	218
D02	630	14.5351709515515	14.3018752087845	255
D02	540	9.15859557182774	9.18901278734404	276
D02	500	9.53851807473004	9.49271228117489	262
D02	480	8.46819653944126	8.99284062779901	267
D02	460	3.66615581152473	3.69932262683201	268
D02	430	4.04651189156226	4.39058921477707	249
D02	370	3.90415747981274	3.9452094656886	277
D02	360	5.36160868189423	5.79316925705657	254
D02	340	4.14368380002671	4.17029651750814	285
D02	190	4.1217556778647	4.14680103826721	285
D02	180	4.92507509081076	5.05632181348721	300
D02	60	4.50256038677279	4.36123726894282	417
D02	-10	2.47481867841528	2.55668060486576	394
D02	-30	2.26800540678979	2.31466204705842	384
D02	-40	1.48528064363031	1.52438064897167	365
D02	-70	1.53947794759881	1.43596621313033	375
D02	-100	2.4803332160995	2.42486089686185	407
D02	-250	5.16671423047814	5.02107367905723	318
D02	-270	3.20198921772361	3.21533694130169	278
D02	-280	4.42941004875991	4.53382157996899	276
D02	-370	4.38933189771624	4.35939432899629	279
D02	-380	6.10499881601622	6.24323524231776	263
D02	-620	5.48181761505489	5.43025605194675	274
D02	-630	3.57196452023073	3.26766364390569	259
D02	-860	6.52088356932331	6.67952856225704	273
D02	-890	7.03984656011945	7.10207711120349	284
D02	-960	7.38073046237355	7.56661868656457	226
D02	-1040	7.04252112968468	6.77847521749523	264
D02	-1290	6.18506042984531	6.33964416272185	287
D02	-1330	9.4015063375639	9.33879573242021	251
D02	-1380	10.2746183355429	10.5075818294144	280
D02	-1400	5.70541838114444	5.70416423462263	249
D02	-1430	10.5770056342963	10.8585454800422	273
D02	-1610	8.40614979069822	7.84181275820489	237
D02	-1620	5.38864726087154	5.55319471931798	263
D02	-1670	6.49751291760493	6.49200795679078	264
D02	-1700	6.51922828887239	6.78601035362526	266
D02	-1710	6.53322472451931	6.64188589191686	270
D02	-1770	5.81353001868239	5.61425394041912	271
D02	-1780	7.35908291350719	7.3842794571998	260
D02	-1810	8.85745778991423	9.06443334444574	222
D02	-1960	6.79729266019816	6.75719492762126	282
D02	-2010	9.82752409074944	9.82581110383399	281
D02	-2040	10.0543804245267	9.7935195037319	266
D02	-2120	9.02257531470182	9.69633405218847	288
D02	-2290	7.2705978126027	7.24868928702533	230
D02	-2360	5.22587128887492	5.25304948497323	267
D02	-2460	9.26483487732631	9.34234013268013	250
D02	-2470	5.65998053982308	5.6136968988462	248
D02	-2480	9.83718332550329	9.72664071064533	249
D02	-2500	7.67035093436782	7.46169145610538	243
D02	-2570	6.15292188912504	6.32293665386073	259
D02	-2620	7.6592114363517	7.54581345083831	245
D02	-2880	6.31621189414537	6.29984294240121	272
D02	-3120	9.52629460556842	9.49461675058727	261
D02	-3180	10.7213097104352	10.7588988703963	280
D02	-3230	9.29579136777291	9.27127043490328	252
D02	-3270	10.7685662658052	10.7543741362919	219
D02	-3280	10.3886343752506	10.5229381729373	264
D02	-3330	8.78889770484809	8.83200162680661	233
D02	-3340	10.297483677706	10.3967293446726	234
D02	-3370	14.5834995509447	14.6139115848559	253
D02	-3390	8.99018466813214	8.99470051291509	275
D02	-3680	10.3310733466275	10.1277438118235	246
D02	-3720	9.32292595409123	9.29554440359358	234
D02	-3780	8.93136870309583	9.32380795153404	270
D02	-3860	7.62284214585295	7.55766871167944	225
D02	-4140	10.696089876886	10.744642040276	201
D02	-4200	10.4818159848618	10.4179415113848	268
D02	-4260	9.57336484392785	9.60730211997996	259
D02	-4630	10.5926373015288	10.8186061982496	230
D02	-4780	8.4786690127016	8.64088123598302	253
D02	-4800	9.49135864817066	9.42774955553946	216
D02	-4980	8.08798287908874	7.67044268238652	236
D06	1880	59.5401932319038	59.356917611958	367
D06	1610	56.454683608711	57.227108071111	338
D06	1150	62.9971782447295	63.2796639526889	348
D06	1060	48.5978904229149	48.8404269620126	365
D06	820	45.1203413499755	45.4736763142891	348
D06	740	37.261728150007	37.7346916836568	341
D06	430	5.19611338116874	5.18134597466684	390
D06	350	4.08940341267716	4.00701219005342	416
D06	280	2.52138022306738	2.53230211742972	461
D06	180	1.4795982606449	1.55530932172541	541
D06	-640	6.38051768065266	6.36129093940633	419
D06	-650	7.08730524957812	7.20514653966692	381
D06	-990	11.031708726745	11.003689058969	397
D06	-1300	12.3389271256569	12.5065452293588	396
D06	-1530	11.2368984140948	10.9388382884121	388
D06	-1910	12.5754472830628	12.6088867950186	351
D06	-2010	14.2210001919078	14.2586582542266	414
D06	-2360	12.324376355538	12.2856865426063	377
D06	-2910	17.0628080374941	17.0647744313847	370
D06	-2920	14.9655739011448	14.6525560415496	354
D06	-3400	17.731791033134	18.1026075205772	348
D06	-3620	16.3243301745558	16.5392479627671	380
D06	-3780	16.8037835905472	17.1043537786503	354
D06	-4020	15.8801608672634	16.1954217743786	331
D06	-4040	17.8562384467227	17.8366737055527	363
D06	-4120	17.4334214997201	17.3158578313001	371
D06	-4140	19.3691883428271	19.6452948857411	342
D06	-4180	18.7521921159845	19.1311248405964	358
D06	-4190	16.3538995646334	16.8982665411854	360
D06	-4200	20.3891095185261	20.8122299572486	385
D06	-4970	22.8606237035595	23.0511671482949	364
D09	1900	62.8077647317921	62.8882704987117	322
D09	1720	61.0488697298801	61.3733140364995	350
D09	1710	64.0418730696326	63.9973102639863	343
D09	1540	62.5676650482951	62.7299312320101	360
D09	1470	62.9193893893353	63.4980554501143	384
D09	1070	46.9995986849195	47.3035138798445	358
D09	-1460	8.64606602770777	8.79552056771134	413
D09	-2530	8.09697461749638	7.91709080533677	391
D09	-2990	9.24650231225466	9.27747861938444	387
D09	-3060	11.8286725735988	11.9397052728637	415
D09	-3190	13.2364592572499	13.0182809964102	411
D09	-3390	11.0218319973436	10.8125018323106	385
D09	-4270	17.9231711050208	18.1965392470889	400
D09	-4400	14.5258695019688	14.7433414278394	394
D09	-4480	15.1184004159908	14.8408485312534	380
D09	-4700	16.6860484304911	16.7931177140074	398
D02	1950	17.5495389593613	17.3220227631009	208
D02	1890	12.1874544554332	12.3525090648178	239
D02	-220	5.3078284181374	5.3021684727573	296
D02	-240	4.16801797160042	4.42014190619904	301
D02	-440	4.9172181920892	5.09468145845468	294
D02	-470	5.52714875729922	5.76222226748298	275
D02	-500	6.59812369935645	6.39117359545475	287
D02	-520	4.41454887335707	4.46186339198861	282
D02	-580	4.87659229934123	5.36086503598822	223
D02	-610	5.44780327169274	5.44345572216303	259
D02	-640	6.64124415754095	6.81564613225466	245
D02	-650	3.94362351766783	4.00460350125714	285
D02	-700	5.95911627255244	5.74363927841091	259
D02	-910	3.91063859534355	3.82415015003554	241
D02	-920	5.69379705283028	5.45342089631022	236
D02	-1220	5.10090665399032	5.34522852263678	245
D02	-1230	8.01312677183612	8.10349946624559	266
D02	-1360	6.54028785631851	6.69186689976252	267
D02	-1390	8.18302369329836	7.83978492692909	254
D02	-1460	8.23369297929263	8.39485391254495	261
D02	-1500	6.08348271771267	5.99073411756269	274
D02	-1590	7.71820817798207	7.75637800879308	248
D02	-1760	10.3841730654935	10.3652287180418	251
D02	-1860	7.9798269105205	8.00369051598947	261
D02	-1870	7.75153145415041	7.59597631266744	251
D02	-1900	5.3201433884291	5.24834194618643	248
D02	-1920	5.86422176397956	6.02191423684365	260
D02	-2060	5.41384892515558	5.51925475536972	253
D02	-2130	7.18770686373123	7.14906213252404	242
D02	-2140	8.02035261983818	8.40480314264613	254
D02	-2410	5.54615199158871	5.62320039674786	253
D02	-2440	10.7918972241907	10.7732967048177	255
D02	-2510	7.67789251607711	7.81839347599296	267
D02	-2550	6.42796280909789	6.31077747498967	270
D02	-2900	8.62121478133362	8.6222111817601	253
D02	-2920	8.20142726376205	7.90090074530619	277
D02	-2930	9.19718101949631	8.66996137754529	225
D02	-2940	9.71103463327003	10.101369244499	247
D02	-2950	7.76704262142756	7.93672887473179	282
D02	-2970	7.72963889085675	7.83139151165797	264
D02	-3190	11.8392386986099	11.7052429599998	240
D02	-4210	12.0110619223799	11.8056392740577	259
D02	-4530	9.00296040513727	8.76499071668199	229
D02	-4640	11.0948725168696	11.1508168522567	256
D02	-4750	7.77964314490897	7.91176947884183	243
D02	-1880	4.54492710400132	4.64754494677703	227
D02	-1820	4.56329517369321	4.36138573099635	251
D02	-1790	9.44894776348086	9.13121960670128	261
D02	-1740	7.41264642483099	7.6105242476569	257
D02	-1690	4.19804925530938	3.92797716370068	250
D02	-1630	5.17516926352624	4.97876587040392	262
D02	-1570	8.7739914319775	8.44259053548008	266
D02	-1540	6.89288778455806	7.04270652242668	250
D02	-1480	6.09768408266726	5.7211139517647	275
D02	-1470	5.76681780618349	5.7027356024352	258
D02	-1420	7.36386426859276	7.47699385116814	277
D02	-1020	6.88858537854157	6.37710303821145	269
D02	-980	4.63741345444199	4.42490974165543	274
D02	-900	5.55756869757686	5.46306320248276	270
D02	-830	6.82347195415646	6.62262015527948	264
D02	-540	4.2423591331814	4.28869332453266	252
D02	-390	5.73475200631247	6.12967303543608	288
D02	-350	4.46948210165043	4.71941943158289	271
D02	-300	5.61042896865506	5.36589485636267	292
D02	-150	3.09128492196557	3.11168118688732	339
D02	240	5.39956888985289	5.42945835711657	329
D02	920	13.1439890548158	13.1660230236926	239
D02	1060	14.9595574152457	15.2021822213855	258
D02	1080	15.8383271622059	16.2805238164769	261
D02	1730	13.1403155352293	13.4364138947408	240
D02	1910	17.0534688519452	17.7915735033639	230
D09	-4170	15.1705276048255	15.2255372324039	384
D09	-3400	10.416769191727	10.4061744269293	394
D09	-3360	10.2315528302347	10.2837716776447	383
D09	-3170	9.70100114465799	9.81351924615794	399
D09	-2860	10.2495762892098	9.97834764177669	400
D09	-2570	9.16117446471591	9.07533427127093	417
D09	-690	5.15964295187408	5.15238699883714	417
D09	850	43.9322065126586	44.2800599071614	348
D09	1240	52.0969419363656	51.9910314400561	346
D09	1810	60.9542630394736	61.0955339007712	368
D05	-3470	15.6815043970542	16.0724050964209	347
D05	-2740	14.7130086904069	14.6163656395585	384
D05	-1570	13.198415248083	13.3197585558774	376
D05	-1130	11.4850476738252	11.5849787830599	367
D05	-970	9.07915325284547	9.52756173206405	345
D05	570	25.4483786473305	25.8272551450045	335
D05	630	28.6955184242337	28.6706468768747	322
D05	1080	45.5452355239306	45.9124171945861	351
D05	1150	54.7885632216266	55.337356698722	360
D05	1190	54.860434310566	55.6768764936127	359
D05	1200	51.8201804663825	52.3470003786295	357
D05	1230	52.7073022289335	53.0970083463651	362
D08	1600	61.1879856366206	61.0309792102549	371
D05	1450	53.0217639416784	53.1290835510351	338
D08	1480	62.1651250332066	62.4797525971876	380
D05	1300	52.756684855141	53.0499853146485	352
D05	1120	50.486744028802	50.1551934362388	348
D08	1130	56.5177307932661	57.3268785655472	352
D08	620	30.2431563427313	29.5651133508227	338
D08	220	1.4334705941285	1.53667516450645	544
D08	-540	2.95253499049441	2.69501861302558	397
D08	-670	6.02736829832839	5.87960904157824	434
D05	-1170	9.64524127810427	9.88980956600263	406
D08	-1320	9.37161012418334	9.50337391151415	390
D05	-1770	14.0420866932733	13.8248368838298	364
D05	-2180	13.2075819083865	13.2668152980109	385
D05	-2490	14.1739640893708	14.4098112984295	396
D08	-2460	12.3286944364774	11.931099038654	359
D05	-2530	12.4151826108098	12.495225614951	346
D08	-2500	9.90740035532162	9.88525495585529	433
D08	-2580	9.57087539197706	9.69343859158411	397
D05	-3140	14.2794799966753	13.9276593497169	332
D05	-3760	16.7306089984864	16.7140836548902	312
D05	-3860	17.8522629746538	18.1156968908473	379
D05	-3880	15.8855227027888	15.8958554697782	343
D08	-4220	17.1132345977025	17.0283766271496	378
D05	1490	57.2014817267457	57.2780943732624	308
D05	970	50.3146067212741	50.420075807215	291
D05	-530	5.27658604993197	5.07998554102668	406
D05	-800	8.25132263239487	8.30491926389349	365
D05	-1160	8.65150802219571	9.17425947905666	385
D05	-1250	11.8709871253781	11.9135118275411	383
D05	-2720	13.6979371977724	13.6894683449119	368
D05	-3780	14.628684750782	14.6111633358309	347
D05	-4130	16.6126302897021	16.7645932091842	359
D05	-4150	19.4768517975813	19.7440175205156	351
D08	1060	49.3626078677624	50.5437236017849	349
D08	390	3.71813331844017	3.72307511983979	438
D08	-850	7.57201994922973	7.78590283635346	378
D08	-4820	18.0500225989417	18.3396653240816	377
D07	-4630	15.7428049558833	15.973833921007	356
D07	-4430	18.4072584102436	18.5066587054323	371
D07	-4230	18.2217308835815	18.5641011240555	392
D07	-4210	17.9077340542692	18.1463443845184	360
D07	-4180	15.6876057885812	15.738210635861	376
D07	-4150	16.9005306069588	16.966171974576	367
D07	-3450	13.8386003624804	13.7652745167418	387
D07	-3180	11.0520333550134	11.1281695221394	375
D07	-2830	14.5983476449793	14.4200009098701	396
D07	-2420	11.7875327806306	11.7879082821558	392
D07	-2380	11.0468498066832	11.1633782841431	370
D07	-2220	11.657341256043	11.8412901435298	381
D07	-1720	12.0120578288478	12.1271755952388	414
D07	-1680	11.6944022185892	11.6084916321817	402
D07	220	1.54450923282308	1.58091319107571	503
D07	250	1.46690756988023	1.57814729818969	475
D07	520	11.8383944942934	11.6840742569869	425
D07	1080	55.4606921878647	56.058588091967	338
D07	1430	55.6792177460932	56.1874710700683	354
D07	1450	58.6347631542919	58.5529675586812	383
D07	1680	58.636880071658	59.2117289117243	341
D07	1720	58.3336573624829	58.9747910135677	350
D07	1740	60.035922339397	60.6586262305678	347
D03	1770	31.6387338009063	31.7013267435905	271
D03	1760	32.5527154854943	32.9724491067643	295
D03	1510	32.1812292944491	31.4860349922785	282
D03	1460	28.2891378855551	28.3566843961094	308
D03	1260	29.2424998986475	29.4092057539265	294
D03	920	25.6491215608423	26.0508895732091	301
D03	850	25.7587288361494	26.3404173527444	311
D03	810	29.893534822267	30.5762838513584	288
D03	490	9.12063299127139	9.49581109993639	299
D03	460	7.32244075019687	7.32471186269177	310
D03	240	4.7771632397975	4.82979704259644	370
D03	140	4.77871690795818	4.89717102780685	393
D03	-140	2.86841571237918	3.02822029821049	395
D03	-270	2.96785365332327	3.02771638177402	356
D03	-520	8.45049727302087	8.8620235328727	336
D03	-660	8.28976625026783	8.32792409191662	299
D03	-690	5.28664400577622	5.34404342056505	300
D03	-1060	7.92317636540509	7.99483488499579	304
D03	-1190	7.79289740062064	7.6103442675307	310
D03	-1210	10.1553802011951	10.2983526429479	342
D03	-1650	9.85153559728519	9.99952751879414	310
D03	-1700	12.4924807381058	12.5701146460361	339
D03	-1750	11.292022841005	11.5496397545281	308
D03	-1820	8.86771968560487	8.83557305723664	323
D03	-2100	7.45373996773488	7.66919730902196	352
D03	-2170	10.1242766155202	10.3906518353174	317
D03	-2480	10.6328559425337	10.5723217715929	284
D03	-2610	9.96589151011391	9.92464322178765	293
D03	-2860	11.4960428210209	11.7611202516816	299
D03	-2900	11.9393493144595	11.9119884788014	296
D03	-2960	11.3961754100831	11.4877217154777	297
D03	-3120	12.6701958739109	12.4993606385502	321
D03	-3260	10.8389550858604	10.8571308119789	304
D03	-3300	13.7302288326203	14.0307074363425	328
D03	-3330	10.1624950288186	10.0693952794508	300
D03	-3370	11.8994410982591	11.512082765131	315
D03	-3380	10.119637799569	10.2481087567597	309
D03	-3390	10.2119066907675	10.1456599438686	307
D03	-4910	16.1507489169577	16.3429585910398	286
D03	-4920	13.8233971398437	13.7698728372019	284
D03	-4950	14.1960267545782	14.1030130750279	278
D03	-5000	15.2921045286687	15.7384294674429	306
D07	-4990	17.5581997988195	17.5090689934405	359
D07	-4770	17.9969034311617	17.8598041222733	340
D07	-4610	17.8833029637197	17.6883902315092	359
D07	-4600	18.2428307295071	18.657492558561	418
D07	-4480	16.5425083891397	16.6795511233098	366
D07	-4140	16.5014747545532	16.9377123301047	369
D07	-2580	13.4318016397482	13.8173866820683	393
D07	-2000	12.4151572943184	12.6334949874735	394
D07	-1530	11.3312187149231	11.1247548806171	426
D07	-680	4.61661459451866	4.3744253477996	427
D07	-640	4.95693127261318	5.23253758123041	433
D07	-230	1.34751769446947	1.38578258737039	464
D07	290	1.05352843021464	0.937429945453727	457
D07	660	28.9827552147148	28.7312550005993	327
D05	-4070	18.3903533160333	18.7483128714407	359
D05	-3820	18.4597005548035	18.5675798574157	352
D05	-3680	17.0560792210878	16.7029178871852	371
D05	-3650	21.1483147926744	21.0911795788459	346
D05	-2020	13.1426378220356	13.2764938977991	349
D05	-1960	12.2012046236313	12.1662918534397	364
D07	1780	54.7878332868832	55.2989166713644	352
D05	-1370	14.784492196693	15.2749036332835	357
D05	-740	5.00414230245928	5.00348135150685	386
D07	-1620	9.92051241512475	10.0170558782426	399
D07	-1900	9.59873523374576	10.1136028987161	419
D07	-2330	11.2974907526176	11.1070040180081	399
D07	-2820	13.7313314128915	13.4047240301022	357
D07	-2900	11.2476164561361	11.2556578759789	393
D07	-3100	13.5665329371593	13.4517823931555	397
D07	-3810	15.0767445309392	14.833741691568	332
D07	-3870	18.5308607141132	18.5188428947421	344
D07	-4510	18.1442230769271	17.9005277640398	377
D10	-4840	17.1063045721388	16.9747008090259	393
D10	-4830	14.3967888253308	14.4539461748916	393
D10	-4700	15.6154110948977	15.0304758386833	376
D10	-4400	12.8850707969067	13.1911842400433	368
D10	-4090	10.8079144100825	10.9725394180165	397
D10	-3120	9.70249600810156	9.85531138037424	402
D10	-3050	10.1437404116853	10.2923030564645	397
D10	-2340	9.18522449308612	9.48392877318065	414
D10	-2210	7.31739839909827	7.29772971684758	445
D10	-2130	6.98504354471074	6.9819127788299	380
D10	-2120	5.93428426774984	5.82110867474768	449
D10	-2020	7.25774521328566	7.21041747065597	437
D10	-1970	7.67275153180534	7.41717965001434	409
D10	-1950	6.22267697274998	6.452143447349	419
D10	-1940	10.3858582145931	10.5042126004797	384
D10	-1900	8.25336431568515	8.20089816117728	430
D10	-1850	8.21364380651459	8.23216276933555	416
D10	-1840	6.73991807073779	6.48898629175997	437
D10	-1560	7.62476655861145	7.40850764949035	421
D10	-1530	6.7564720275158	6.62663314989545	420
D10	-1520	6.28619556062148	6.20305606222507	445
D10	-1490	7.4447318637574	7.31575448123782	406
D10	-1380	8.67363279680541	8.44329169507601	406
D10	-1360	7.37097224635655	7.30881174961173	430
D10	-1330	9.42523802530477	9.484082212443	424
D10	-1250	7.90083042602301	8.0651827969051	412
D10	-1240	6.12915883371733	6.01928354476857	397
D10	-1200	8.06141190032888	8.03704898483086	461
D10	-1180	6.37564704131632	6.52452877775072	464
D10	120	1.59941426311805	1.51916813460817	569
D10	350	2.20376605969336	2.34353254514388	472
D10	550	9.45366407672034	9.18396562471933	411
D09	-4940	14.686202989294	14.9293305842724	370
D09	-4790	14.7568143946976	14.5131573066707	381
D09	-4370	16.1582383882381	16.2252298106979	396
D09	-4020	14.9709684459036	15.2531141043591	405
D09	-3820	14.2421641851057	14.0712853004046	371
D09	-3790	12.9397117961578	13.0509783507751	407
D09	-3230	12.4026850717685	11.9884465319624	380
D09	-2960	8.72624858696382	8.72122612839563	387
D09	-2610	11.0560535884777	11.0498414949388	404
D09	-2540	12.8328471450359	12.8364847877832	372
D09	-1350	7.24739095631256	6.96862740203975	424
D09	-1330	8.20610978636402	8.15704301536932	441
D09	-990	9.31895852223056	9.93791684101757	421
D09	510	8.2250438036242	7.72826570790249	381
D09	1280	58.8267053622477	58.5914847327531	350
D09	1610	62.6431497378118	63.3139789207891	372
D10	-4270	9.92407193716648	10.2191790510162	415
D10	-3880	13.6522483919089	13.5745671690039	391
D10	-3710	11.0805013487282	11.3660283691705	413
D10	-3280	9.30757799442146	9.25051960250035	371
D10	-3040	8.79288779569172	8.79075943229709	436
D10	-2790	5.81419363540814	5.80851007584278	455
D10	-2160	8.50704074208707	8.3975254974646	448
D10	-2110	7.08921144988846	7.00841900914353	388
D10	-2060	7.08147223500253	7.09047211174103	462
D10	-1880	8.31929862153659	8.29596672771022	417
D10	-1860	6.72305328539751	6.74144422096406	401
D10	-1690	8.9809097875242	8.75128616465425	427
D10	-1230	7.6666120606214	7.89059645892816	459
D10	-1170	7.61278764204296	7.42498439557005	438
D10	-880	7.06408535602471	6.9566800171656	466
D10	-720	4.37827558769866	4.43598208970724	444
D10	-630	3.36661836703485	3.14478133400081	475
D10	-600	4.34106911933237	4.21409248362592	466
D10	-570	3.04227550415278	2.95140595713471	446
D10	140	1.50021414809939	1.48177439845932	556
D10	190	1.57418231497706	1.45107170669007	548
D10	290	1.31853169229243	1.32360296046711	517
D10	1420	53.818046542639	54.1898112130025	375
D10	1550	55.4830315143082	55.44953398721	385
D10	1800	54.6867691710641	55.1523903040481	330
D10	1960	56.2912330430878	56.5070788576457	350
D06	1990	56.8557187092757	56.7919241728003	339
D06	1860	57.8089471583374	57.8482527174744	349
D06	1810	58.6211256500545	58.6468260466892	350
D06	1710	59.7158921611263	60.5038588812393	327
D06	1540	57.7031024799508	58.0967744257756	336
D06	1440	55.4536988900053	55.6144255833375	326
D06	1030	52.8688225744677	53.3449182006007	339
D06	850	47.032908288202	46.9810098769067	330
D06	800	45.0236745772309	45.2005764470666	341
D06	660	30.669156835561	31.5961444498919	311
D06	80	1.70530189729386	1.74849661353678	504
D06	-210	2.19894853796196	2.10419369282463	469
D06	-260	2.86958334685464	3.03931438151269	469
D06	-1390	16.4089262426832	16.7059559674471	360
D06	-1550	13.3850441592199	13.4359254671444	396
D06	-1580	10.0750909320156	10.144926188461	373
D06	-2700	12.617747647344	12.460682838631	342
D06	-3130	14.9105581496172	14.5455971301333	369
D06	-3320	16.7538805616532	16.8366483450058	339
D06	-3430	18.3029709809165	17.8699621706525	368
D06	-3570	18.6914746414925	18.9918012748615	358
D06	-3860	20.41762109094	19.8186988705692	345
D06	-3900	18.0993729029461	18.1546483447451	337
D06	-3910	19.5711898726449	18.923485463991	344
D06	-3930	18.3183685231992	18.4896706501768	359
D06	-3980	15.8600070099627	15.9701558103976	376
D06	-4540	20.1991446857167	19.8664994158328	343
D06	-4570	17.3627659393745	17.8289448013485	371
D06	-4580	23.2708424436026	23.079754869823	369
D06	-4600	22.5855024250382	22.7073756358605	351
D06	-4700	20.7291522171687	20.6338006857324	342
D06	-4710	20.6053331444092	20.7076651295489	373
D06	-4870	18.8400942249213	18.704250023096	354
D06	-4900	23.054668698774	22.9771163479041	311
D06	-4960	18.2884204327292	17.7608221571942	349
D05	-4390	20.2764456595437	20.43216795749	346
D05	-3670	17.073957320424	17.4240777240591	350
D05	-3630	17.0053660288446	17.1865153555596	375
D05	-2690	12.8908717822454	12.9836701748233	366
D05	-500	2.60553631167162	2.77275910113118	394
D05	280	2.02843181728913	2.12542836437347	420
D05	990	53.1999965991622	53.5834070921502	334
D09	-4850	16.928547410649	16.8739192953536	370
D09	-4800	13.6220763489829	13.3528314199946	408
D09	-2830	11.6146479538435	11.7175613295564	394
D09	-1680	7.69452399360574	7.54440018822599	398
D09	-1270	7.48643867984514	7.57283156146315	391
D09	860	41.2876505838209	42.0514217801277	334
D09	1060	51.4005686488796	51.6899391765812	360
D03	1950	33.3283885296358	33.8555270481092	288
D03	1440	28.0438103190625	28.8714109043874	292
D03	1370	33.3045547081091	33.7133072633082	291
D03	1360	30.3623239321451	30.9000707685525	288
D03	1210	31.1298457118537	31.721128098938	328
D03	1010	29.8116142545564	30.4976499390608	309
D03	960	28.4096105765829	28.5344659071648	285
D03	860	23.5842481552225	23.8004506855189	297
D03	320	6.99564336753309	7.26615884251336	337
D03	310	6.35053388001721	6.47665220382619	346
D03	200	3.59125465066379	3.62415372628922	397
D03	-210	3.77158577226966	3.65548439056804	372
D03	-300	5.29841446092977	5.59800569811159	377
D03	-320	4.3396846066257	4.36274501594099	365
D03	-440	6.86673673297118	6.72160800612281	335
D03	-490	7.13773524875249	7.31367479351196	327
D03	-1010	8.87440827344329	8.44565162036496	340
D03	-1050	8.9356594131167	8.9991199818543	312
D03	-1340	9.13368025668692	8.95964986076869	307
