gene_id	n_dmr	mean_dmr_diff	total_cpgs	log2FoldChange	padj	baseMean	de	meth_direction	gene_name
LOC_00000988	1	-0.34432409768522	4	-0.00376375996364791	0.986336855167847	2077.13034505794	FALSE	Hypo	
LOC_00002330	1	-0.339943899577953	4	-0.127032571599448	0.285934637642947	1084.14076691564	FALSE	Hypo	Rchy1
LOC_00002341	2	0.281573263672613	21	-0.132051988465231	0.231192665491472	5717.44902856177	FALSE	Hyper	MPDZ
LOC_00002351	1	0.202544278585686	4	-0.459426025396217	0.00149215071770716	14584.3445152945	TRUE	Hyper	PTBP2
LOC_00002365	1	0.185653310158689	9	0.0821540202872796	0.543705235991057	1538.67726807319	FALSE	Hyper	LTV1
LOC_00002436	1	0.308760561332152	6	0.377591976202381	0.0172114662756859	3658.36113585507	TRUE	Hyper	GALE
LOC_00002443	1	-0.261573510592935	24	0.01062321327081	0.954636397154642	7912.53399958543	FALSE	Hypo	ABCA2
LOC_00002448	2	0.187174198792383	12	-0.0526888829316497	0.715646527712597	1419.34501815011	FALSE	Hyper	Ip6k1
LOC_00002454	1	0.175797387276074	5	0.215766641372754	0.0756364736741543	11524.7016628817	FALSE	Hyper	
LOC_00002455	1	0.175797387276074	5	0.171406685254113	0.204920693191199	695.172536184547	FALSE	Hyper	PPWD1
LOC_00002456	1	0.215318774058305	11	0.0563517073396699	0.689528154575868	6470.57748647942	FALSE	Hyper	Pnliprp1
LOC_00002457	1	0.215318774058305	11	-0.0344816923983949	0.834545989181602	673.502972787493	FALSE	Hyper	
LOC_00002502	1	0.203754589295562	12	-0.0197935980183707	0.903159090576203	738.714917961349	FALSE	Hyper	Ipp
LOC_00002508	1	0.243705485479429	8	-0.489123237922721	0.00540594014601546	634.370740222022	TRUE	Hyper	pde-5
LOC_00002515	1	-0.221993980165898	5	-0.00827052817711024	0.963267774969854	713.88280766952	FALSE	Hypo	
LOC_00002523	1	-0.203909378672491	11	0.123480584974098	0.339628601162994	4300.96421094063	FALSE	Hypo	CG40228
LOC_00002539	1	0.173920534611325	4	0.0423507514888373	0.75866871059956	10461.8762491975	FALSE	Hyper	CACHD1
LOC_00002566	1	0.183044520615761	4	0.138753965886813	0.328574171118717	8667.20007951306	FALSE	Hyper	COX5B
LOC_00002583	1	-0.286809715547304	8	-0.423431106513308	0.0213031553818194	391.563928177244	TRUE	Hypo	ERCC6L2
LOC_00002599	1	0.216584444091141	6	-0.415314377044398	0.000420211087160531	3587.05852128395	TRUE	Hyper	KANK1
LOC_00002600	1	0.216584444091141	6	1.95927557112513	0.0000000000000000000000000258868956828915	408.319707290679	TRUE	Hyper	sox19a
LOC_00002636	2	0.187116742046563	22	-0.0152829416089931	0.920797794582854	686.330427678501	FALSE	Hyper	Diras2
LOC_00002656	1	-0.283866254138755	5	0.101371233348581	0.504156019976064	515.819834211222	FALSE	Hypo	klhl24a
LOC_00002664	1	-0.22364442732926	6	0.204102477773827	0.109352848887164	2100.00072014687	FALSE	Hypo	Eya1
LOC_00002667	1	-0.235442862844522	12	0.198566060512582	0.234008727946897	3399.26120982085	FALSE	Hypo	hil-6
LOC_00002668	2	-0.207257681296467	10	0.00633862346690049	0.969895829732958	5459.57370672713	FALSE	Hypo	Chn2
LOC_00002672	1	0.180903547084767	8	0.100589695416504	0.520175804182863	878.649812781289	FALSE	Hyper	brix1
LOC_00002678	1	0.253755477445047	6	-0.000946885961721672	0.995066014277066	675.744361776151	FALSE	Hyper	
LOC_00002680	1	-0.195136574105296	13	-0.176984542589349	0.242433106225941	269.933142966913	FALSE	Hypo	TFB1M
LOC_00002683	1	0.250597280563463	4	0.0676806454626432	0.652391043047061	574.165481189782	FALSE	Hyper	HAUS3
LOC_00002688	1	0.261633097095378	8	-0.251368361002518	0.0889556725087202	3116.26370908467	FALSE	Hyper	Fcho2
LOC_00002705	1	0.420821030244111	5	0.209409204875275	0.172964350831196	1104.10128504514	FALSE	Hyper	CERK
LOC_00002733	1	0.235659290600381	5	-0.183176642505849	0.23238927439453	212.17884604972	FALSE	Hyper	PTPRK
LOC_00002734	1	-0.19919598430272	4	0.0857617865387276	0.510638135109956	977.871747971905	FALSE	Hypo	EIF2D
LOC_00002737	2	0.312890164686289	15	-0.0239417534388909	0.87032753304462	2850.46872059789	FALSE	Hyper	SLF1
LOC_00002742	1	-0.246633401148605	5	-0.218000933167967	0.185162694595548	2616.99882953528	FALSE	Hypo	PTPRA
LOC_00002752	4	-0.0245233306743847	23	-0.882616476393041	0.0000000460532498260229	6157.39704412821	TRUE	Hypo	MEGF6
LOC_00002758	1	0.243929261476633	8	0.157267768866729	0.255051005081101	37235.9792545607	FALSE	Hyper	sepp1b
LOC_00002759	1	0.243929261476633	8	-0.022150808945081	0.897470694974039	422.490430285684	FALSE	Hyper	morn3
LOC_00002768	1	-0.2263212209852	8	-0.0960463898248622	0.534640189334529	208.089664559704	FALSE	Hypo	stpg1
LOC_00002769	1	-0.2263212209852	8	-0.0365840334889763	0.830224871154743	308.706168441714	FALSE	Hypo	rrm2
LOC_00002835	1	-0.194376231369617	7	-0.286632967023596	0.0269085782478464	4727.8585514524	TRUE	Hypo	ROCK1
LOC_00002864	1	-0.216382417427963	8	0.0520027658823229	0.704883690871916	5277.99741348118	FALSE	Hypo	
LOC_00002865	1	-0.216382417427963	8	0.567530970935665	0.0254915725675629	319.450824313569	TRUE	Hypo	SLC1A6
LOC_00002875	4	-0.083544696278251	28	-0.396067568256242	0.0013482058596839	2254.21225650143	TRUE	Hypo	Ssbp3
LOC_00002876	3	-0.0496386382803217	24	-0.129948743057897	0.354788553727598	592.048516776774	FALSE	Hypo	Atg10
LOC_00002910	2	0.012644004395128	22	-0.050132348208351	0.734704274183471	1875.5698825472	FALSE	Hyper	As3mt
LOC_00002922	1	0.196743638574425	4	0.0422742031198476	0.813778109769439	14545.2217421126	FALSE	Hyper	
LOC_00002934	1	0.216928445698024	6	-0.276734853042323	0.131365370708032	802.270716597924	FALSE	Hyper	SELENOI
LOC_00002968	1	0.221718745264694	6	-0.050087564450043	0.750039809494201	1394.08746720736	FALSE	Hyper	CTNS
LOC_00002988	1	0.299129435055501	5	-0.0416475739167067	0.779051715822062	2425.32138499312	FALSE	Hyper	Hil
LOC_00002998	2	-0.0180309069896115	12	0.0467350026414128	0.752858164161753	5208.28024547668	FALSE	Hypo	PTK2
LOC_00002999	1	-0.244040022081831	4	-0.0730115632110576	0.581078237766751	1390.98213581211	FALSE	Hypo	Smc6
LOC_00003028	1	-0.320985160802349	13	0.407609656636563	0.00177387473466505	4910.01011171802	TRUE	Hypo	MAST1
